Species,abbrev,lm_id,name,Exceptions,charmm36,concentration
PC 38:8,PC 38:8,LMGP01011664,"PC(18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))",False,NA,0.0
PC 38:8,PC 38:8,LMGP01011912,"PC(20:4(5Z,8Z,11Z,14Z)/18:4(6Z,9Z,12Z,15Z))",False,NA,0.0
PC 38:8,PC 38:8,LMGP01011940,"PC(20:5(5Z,8Z,11Z,14Z,17Z)/18:3(9Z,12Z,15Z))",False,NA,0.0
PC 38:8,PC 38:8,LMGP01011723,"PC(18:4(6Z,9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))",False,NA,0.0
PC 38:8,PC 38:8,LMGP01011693,"PC(18:3(9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z))",False,NA,0.0
PC 38:8,PC 38:8,LMGP01011939,"PC(20:5(5Z,8Z,11Z,14Z,17Z)/18:3(6Z,9Z,12Z))",False,NA,0.0
PC 40:1,PC 40:1,LMGP01011969,PC(21:0/19:1(9Z)),False,NA,0.0
PC 40:1,PC 40:1,LMGP01011020,PC(20:0/20:1(8Z)),False,NA,0.0
PC 40:1,PC 40:1,LMGP01011018,PC(20:0/20:1(13Z)),False,NA,0.0
PC 40:1,PC 40:1,LMGP01011091,PC(22:0/18:1(13Z)),False,NA,0.0
PC 40:1,PC 40:1,LMGP01011093,PC(22:0/18:1(7Z)),False,NA,0.0
PC 40:1,PC 40:1,LMGP01010839,PC(18:1(11E)/22:0),False,NA,0.0
PC 40:1,PC 40:1,LMGP01010845,PC(18:1(11Z)/22:0),False,NA,0.0
PC 40:1,PC 40:1,LMGP01011094,PC(22:0/18:1(9Z)),False,NA,0.0
PC 40:1,PC 40:1,LMGP01011824,PC(20:1(11Z)/20:0),False,NA,0.0
PC 40:1,PC 40:1,LMGP01010811,PC(18:0/22:1(13Z)),False,NA,0.0
PC 40:1,PC 40:1,LMGP01011089,PC(22:0/18:1(11Z)),False,NA,0.0
PC 40:1,PC 40:1,LMGP01010909,PC(18:1(9Z)/22:0),False,NA,0.0
PC 40:1,PC 40:1,LMGP01010659,PC(16:0/24:1(15Z)),False,NA,0.0
PC 40:1,PC 40:1,LMGP01011090,PC(22:0/18:1(12Z)),False,NA,0.0
PC 40:1,PC 40:1,LMGP01011092,PC(22:0/18:1(6Z)),False,NA,0.0
PC 40:1,PC 40:1,LMGP01011017,PC(20:0/20:1(11Z)),False,NA,0.0
PC 40:1,PC 40:1,LMGP01011781,PC(19:1(9Z)/21:0),False,NA,0.0
PC 40:1,PC 40:1,LMGP01012015,PC(22:1(11Z)/18:0),False,NA,0.0
PC 40:1,PC 40:1,LMGP01011593,PC(18:0/22:1(11Z)),False,NA,0.0
PC 40:1,PC 40:1,LMGP01011019,PC(20:0/20:1(5Z)),False,NA,0.0
PC 40:3,PC 40:3,LMGP01011022,"PC(20:0/20:3(11Z,14Z,17Z))",False,NA,0.0176924628625818
PC 40:3,PC 40:3,LMGP01012047,"PC(22:2(13Z,16Z)/18:1(9Z))",False,NA,0.0176924628625818
PC 40:3,PC 40:3,LMGP01012017,"PC(22:1(11Z)/18:2(9Z,12Z))",False,NA,0.0176924628625818
PC 40:3,PC 40:3,LMGP01011990,"PC(22:0/18:3(9Z,12Z,15Z))",False,NA,0.0176924628625818
PC 40:3,PC 40:3,LMGP01012185,"PC(20:0/20:3(5Z,8Z,11Z))",False,NA,0.0176924628625818
PC 40:3,PC 40:3,LMGP01011855,"PC(20:2(11Z,14Z)/20:1(11Z))",False,NA,0.0176924628625818
PC 40:3,PC 40:3,LMGP01012159,"PC(18:1(11Z)/22:2(13Z,16Z))",False,NA,0.0176924628625818
PC 40:3,PC 40:3,LMGP01012230,"PC(22:2(13Z,16Z)/18:1(11Z))",False,NA,0.0176924628625818
PC 40:3,PC 40:3,LMGP01012202,"PC(20:3(5Z,8Z,11Z)/20:0)",False,NA,0.0176924628625818
PC 40:3,PC 40:3,LMGP01012222,"PC(22:1(13Z)/18:2(9Z,12Z))",False,NA,0.0176924628625818
PC 40:3,PC 40:3,LMGP01011799,"PC(20:0/20:3(8Z,11Z,14Z))",False,NA,0.0176924628625818
PC 40:3,PC 40:3,LMGP01011989,"PC(22:0/18:3(6Z,9Z,12Z))",False,NA,0.0176924628625818
PC 40:3,PC 40:3,LMGP01011825,"PC(20:1(11Z)/20:2(11Z,14Z))",False,NA,0.0176924628625818
PC 40:3,PC 40:3,LMGP01011666,"PC(18:3(6Z,9Z,12Z)/22:0)",False,NA,0.0176924628625818
PC 40:3,PC 40:3,LMGP01011637,"PC(18:2(9Z,12Z)/22:1(11Z))",False,NA,0.0176924628625818
PC 40:3,PC 40:3,LMGP01011885,"PC(20:3(8Z,11Z,14Z)/20:0)",False,NA,0.0176924628625818
PC 40:3,PC 40:3,LMGP01011612,"PC(18:1(9Z)/22:2(13Z,16Z))",False,NA,0.0176924628625818
PC 40:3,PC 40:3,LMGP01012172,"PC(18:2(9Z,12Z)/22:1(13Z))",False,NA,0.0176924628625818
PC 40:3,PC 40:3,LMGP01011695,"PC(18:3(9Z,12Z,15Z)/22:0)",False,NA,0.0176924628625818
PC 40:3,PC 40:3,LMGP01010812,"PC(18:0/22:3(10Z,13Z,16Z))",False,NA,0.0176924628625818
PC 40:4,PC 40:4,LMGP01011856,"PC(20:2(11Z,14Z)/20:2(11Z,14Z))",False,NA,0.0041419762480341
PC 40:4,PC 40:4,LMGP01012019,"PC(22:1(11Z)/18:3(9Z,12Z,15Z))",False,NA,0.0041419762480341
PC 40:4,PC 40:4,LMGP01012077,"PC(22:4(7Z,10Z,13Z,16Z)/18:0)",False,NA,0.0041419762480341
PC 40:4,PC 40:4,LMGP01011826,"PC(20:1(11Z)/20:3(8Z,11Z,14Z))",False,NA,0.0041419762480341
PC 40:4,PC 40:4,LMGP01012048,"PC(22:2(13Z,16Z)/18:2(9Z,12Z))",False,NA,0.0041419762480341
PC 40:4,PC 40:4,LMGP01012213,"PC(20:4(8Z,11Z,14Z,17Z)/20:0)",False,NA,0.0041419762480341
PC 40:4,PC 40:4,LMGP01011991,"PC(22:0/18:4(6Z,9Z,12Z,15Z))",False,NA,0.0041419762480341
PC 40:4,PC 40:4,LMGP01011667,"PC(18:3(6Z,9Z,12Z)/22:1(11Z))",False,NA,0.0041419762480341
PC 40:4,PC 40:4,LMGP01011023,"PC(20:0/20:4(5Z,8Z,11Z,14Z))",False,NA,0.0041419762480341
PC 40:4,PC 40:4,LMGP01012203,"PC(20:3(5Z,8Z,11Z)/20:1(11Z))",False,NA,0.0041419762480341
PC 40:4,PC 40:4,LMGP01012223,"PC(22:1(13Z)/18:3(6Z,9Z,12Z))",False,NA,0.0041419762480341
PC 40:4,PC 40:4,LMGP01012018,"PC(22:1(11Z)/18:3(6Z,9Z,12Z))",False,NA,0.0041419762480341
PC 40:4,PC 40:4,LMGP01011045,"PC(20:2(11E,14E)/20:2(11E,14E))",False,NA,0.0041419762480341
PC 40:4,PC 40:4,LMGP01012180,"PC(18:3(9Z,12Z,15Z)/22:1(13Z))",False,NA,0.0041419762480341
PC 40:4,PC 40:4,LMGP01011638,"PC(18:2(9Z,12Z)/22:2(13Z,16Z))",False,NA,0.0041419762480341
PC 40:4,PC 40:4,LMGP01012187,"PC(20:1(11Z)/20:3(5Z,8Z,11Z))",False,NA,0.0041419762480341
PC 40:4,PC 40:4,LMGP01012224,"PC(22:1(13Z)/18:3(9Z,12Z,15Z))",False,NA,0.0041419762480341
PC 40:4,PC 40:4,LMGP01011886,"PC(20:3(8Z,11Z,14Z)/20:1(11Z))",False,NA,0.0041419762480341
PC 40:4,PC 40:4,LMGP01012186,"PC(20:0/20:4(8Z,11Z,14Z,17Z))",False,NA,0.0041419762480341
PC 40:4,PC 40:4,LMGP01012176,"PC(18:3(6Z,9Z,12Z)/22:1(13Z))",False,NA,0.0041419762480341
PC 40:4,PC 40:4,LMGP01011915,"PC(20:4(5Z,8Z,11Z,14Z)/20:0)",False,NA,0.0041419762480341
PC 40:4,PC 40:4,LMGP01011696,"PC(18:3(9Z,12Z,15Z)/22:1(11Z))",False,NA,0.0041419762480341
PC 40:4,PC 40:4,LMGP01011726,"PC(18:4(6Z,9Z,12Z,15Z)/22:0)",False,NA,0.0041419762480341
PC 40:4,PC 40:4,LMGP01010813,"PC(18:0/22:4(7Z,10Z,13Z,16Z))",False,NA,0.0041419762480341
PC 40:7,PC 40:7,LMGP01011946,"PC(20:5(5Z,8Z,11Z,14Z,17Z)/20:2(11Z,14Z))",False,NA,0.124281823776327
PC 40:7,PC 40:7,LMGP01010847,"PC(18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",False,NA,0.124281823776327
PC 40:7,PC 40:7,LMGP01011669,"PC(18:3(6Z,9Z,12Z)/22:4(7Z,10Z,13Z,16Z))",False,NA,0.124281823776327
PC 40:7,PC 40:7,LMGP01012108,"PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:1(9Z))",False,NA,0.124281823776327
PC 40:7,PC 40:7,LMGP01011859,"PC(20:2(11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))",False,NA,0.124281823776327
PC 40:7,PC 40:7,LMGP01010946,"PC(18:2(9Z,12Z)/22:5(4Z,7Z,10Z,13Z,16Z))",False,NA,0.124281823776327
PC 40:7,PC 40:7,LMGP01012081,"PC(22:4(7Z,10Z,13Z,16Z)/18:3(9Z,12Z,15Z))",False,NA,0.124281823776327
PC 40:7,PC 40:7,LMGP01011698,"PC(18:3(9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z))",False,NA,0.124281823776327
PC 40:7,PC 40:7,LMGP01010913,"PC(18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",False,NA,0.124281823776327
PC 40:7,PC 40:7,LMGP01012080,"PC(22:4(7Z,10Z,13Z,16Z)/18:3(6Z,9Z,12Z))",False,NA,0.124281823776327
PC 40:7,PC 40:7,LMGP01011918,"PC(20:4(5Z,8Z,11Z,14Z)/20:3(8Z,11Z,14Z))",False,NA,0.124281823776327
PC 40:7,PC 40:7,LMGP01011889,"PC(20:3(8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))",False,NA,0.124281823776327
PC 42:1,PC 42:1,LMGP01011040,PC(20:1(13E)/22:0),False,NA,0.0024201937537643
PC 42:1,PC 42:1,LMGP01012240,PC(24:1(15Z)/18:0),False,NA,0.0024201937537643
PC 42:1,PC 42:1,LMGP01011802,PC(20:0/22:1(11Z)),False,NA,0.0024201937537643
PC 42:1,PC 42:1,LMGP01012226,PC(22:1(13Z)/20:0),False,NA,0.0024201937537643
PC 42:1,PC 42:1,LMGP01012236,PC(24:0/18:1(11Z)),False,NA,0.0024201937537643
PC 42:1,PC 42:1,LMGP01011041,PC(20:1(13Z)/22:0),False,NA,0.0024201937537643
PC 42:1,PC 42:1,LMGP01010915,PC(18:1(9Z)/24:0),False,NA,0.0024201937537643
PC 42:1,PC 42:1,LMGP01011151,PC(24:0/18:1(6Z)),False,NA,0.0024201937537643
PC 42:1,PC 42:1,LMGP01012161,PC(18:1(11Z)/24:0),False,NA,0.0024201937537643
PC 42:1,PC 42:1,LMGP01011097,PC(22:0/20:1(11Z)),False,NA,0.0024201937537643
PC 42:1,PC 42:1,LMGP01011152,PC(24:0/18:1(9Z)),False,NA,0.0024201937537643
PC 42:1,PC 42:1,LMGP01011830,PC(20:1(11Z)/22:0),False,NA,0.0024201937537643
PC 42:1,PC 42:1,LMGP01011026,PC(20:0/22:1(13Z)),False,NA,0.0024201937537643
PC 42:1,PC 42:1,LMGP01012023,PC(22:1(11Z)/20:0),False,NA,0.0024201937537643
PC 42:1,PC 42:1,LMGP01010826,PC(18:0/24:1(15Z)),False,NA,0.0024201937537643
PC 42:2,PC 42:2,LMGP01012227,PC(22:1(13Z)/20:1(11Z)),False,NA,0.0718012359994682
PC 42:2,PC 42:2,LMGP01012162,PC(18:1(11Z)/24:1(15Z)),False,NA,0.0718012359994682
PC 42:2,PC 42:2,LMGP01012173,"PC(18:2(9Z,12Z)/24:0)",False,NA,0.0718012359994682
PC 42:2,PC 42:2,LMGP01011203,"PC(26:2(5Z,9Z)/16:0)",False,NA,0.0718012359994682
PC 42:2,PC 42:2,LMGP01011831,PC(20:1(11Z)/22:1(11Z)),False,NA,0.0718012359994682
PC 42:2,PC 42:2,LMGP01011861,"PC(20:2(11Z,14Z)/22:0)",False,NA,0.0718012359994682
PC 42:2,PC 42:2,LMGP01012054,"PC(22:2(13Z,16Z)/20:0)",False,NA,0.0718012359994682
PC 42:2,PC 42:2,LMGP01011995,"PC(22:0/20:2(11Z,14Z))",False,NA,0.0718012359994682
PC 42:2,PC 42:2,LMGP01012242,PC(24:1(15Z)/18:1(9Z)),False,NA,0.0718012359994682
PC 42:2,PC 42:2,LMGP01012189,PC(20:1(11Z)/22:1(13Z)),False,NA,0.0718012359994682
PC 42:2,PC 42:2,LMGP01012167,PC(18:1(9Z)/24:1(15Z)),False,NA,0.0718012359994682
PC 42:2,PC 42:2,LMGP01010665,"PC(16:0/26:2(5Z,9Z))",False,NA,0.0718012359994682
PC 42:2,PC 42:2,LMGP01012241,PC(24:1(15Z)/18:1(11Z)),False,NA,0.0718012359994682
PC 42:2,PC 42:2,LMGP01012237,"PC(24:0/18:2(9Z,12Z))",False,NA,0.0718012359994682
PC 42:2,PC 42:2,LMGP01012024,PC(22:1(11Z)/20:1(11Z)),False,NA,0.0718012359994682
PC 42:2,PC 42:2,LMGP01011803,"PC(20:0/22:2(13Z,16Z))",False,NA,0.0718012359994682
PC 42:3,PC 42:3,LMGP01011892,"PC(20:3(8Z,11Z,14Z)/22:0)",False,NA,0.0041547643958259
PC 42:3,PC 42:3,LMGP01012025,"PC(22:1(11Z)/20:2(11Z,14Z))",False,NA,0.0041547643958259
PC 42:3,PC 42:3,LMGP01012055,"PC(22:2(13Z,16Z)/20:1(11Z))",False,NA,0.0041547643958259
PC 42:3,PC 42:3,LMGP01011832,"PC(20:1(11Z)/22:2(13Z,16Z))",False,NA,0.0041547643958259
PC 42:3,PC 42:3,LMGP01011996,"PC(22:0/20:3(8Z,11Z,14Z))",False,NA,0.0041547643958259
PC 42:3,PC 42:3,LMGP01011862,"PC(20:2(11Z,14Z)/22:1(11Z))",False,NA,0.0041547643958259
PC 42:6,PC 42:6,LMGP01012028,"PC(22:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z))",False,NA,0.0
PC 42:6,PC 42:6,LMGP01011923,"PC(20:4(5Z,8Z,11Z,14Z)/22:2(13Z,16Z))",False,NA,0.0
PC 42:6,PC 42:6,LMGP01012115,"PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:0)",False,NA,0.0
PC 42:6,PC 42:6,LMGP01012087,"PC(22:4(7Z,10Z,13Z,16Z)/20:2(11Z,14Z))",False,NA,0.0
PC 42:6,PC 42:6,LMGP01011028,"PC(20:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",False,NA,0.0
PC 42:6,PC 42:6,LMGP01011952,"PC(20:5(5Z,8Z,11Z,14Z,17Z)/22:1(11Z))",False,NA,0.0
PC 42:6,PC 42:6,LMGP01012058,"PC(22:2(13Z,16Z)/20:4(5Z,8Z,11Z,14Z))",False,NA,0.0
PC 42:6,PC 42:6,LMGP01011864,"PC(20:2(11Z,14Z)/22:4(7Z,10Z,13Z,16Z))",False,NA,0.0
PC 42:7,PC 42:7,LMGP01012059,"PC(22:2(13Z,16Z)/20:5(5Z,8Z,11Z,14Z,17Z))",False,NA,0.0037134633047853
PC 42:7,PC 42:7,LMGP01011895,"PC(20:3(8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z))",False,NA,0.0037134633047853
PC 42:7,PC 42:7,LMGP01011953,"PC(20:5(5Z,8Z,11Z,14Z,17Z)/22:2(13Z,16Z))",False,NA,0.0037134633047853
PC 42:7,PC 42:7,LMGP01011834,"PC(20:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",False,NA,0.0037134633047853
PC 42:7,PC 42:7,LMGP01012088,"PC(22:4(7Z,10Z,13Z,16Z)/20:3(8Z,11Z,14Z))",False,NA,0.0037134633047853
PC 42:7,PC 42:7,LMGP01012116,"PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:1(11Z))",False,NA,0.0037134633047853
PC 42:9,PC 42:9,LMGP01012118,"PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:3(8Z,11Z,14Z))",False,NA,0.0409333620558833
PC 42:9,PC 42:9,LMGP01011954,"PC(20:5(5Z,8Z,11Z,14Z,17Z)/22:4(7Z,10Z,13Z,16Z))",False,NA,0.0409333620558833
PC 42:9,PC 42:9,LMGP01012090,"PC(22:4(7Z,10Z,13Z,16Z)/20:5(5Z,8Z,11Z,14Z,17Z))",False,NA,0.0409333620558833
PC 42:9,PC 42:9,LMGP01011896,"PC(20:3(8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",False,NA,0.0409333620558833
PC 44:1,PC 44:1,LMGP01011102,PC(22:0/22:1(13Z)),False,NA,0.0
PC 44:1,PC 44:1,LMGP01011155,PC(24:0/20:1(11Z)),False,NA,0.0
PC 44:1,PC 44:1,LMGP01012030,PC(22:1(11Z)/22:0),False,NA,0.0
PC 44:1,PC 44:1,LMGP01011032,PC(20:0/24:1(15Z)),False,NA,0.0
PC 44:1,PC 44:1,LMGP01012000,PC(22:0/22:1(11Z)),False,NA,0.0
PC 44:3,PC 44:3,LMGP01012062,"PC(22:2(13Z,16Z)/22:1(11Z))",False,NA,0.0007274027537829
PC 44:3,PC 44:3,LMGP01012032,"PC(22:1(11Z)/22:2(13Z,16Z))",False,NA,0.0007274027537829
PCO- 28:0,NA,NA,NA,False,NA,0.0036185465138509
PCO- 30:0,NA,NA,NA,False,NA,0.549686010708551
PCO- 30:1,NA,NA,NA,False,NA,0.227132282437719
PCO- 32:0,PC O-32:0,LMGP01020195,PC(O-18:0/14:0),True,NA,0.626057029658969
PCO- 32:0,PC O-32:0,LMGP01020029,PC(O-16:0/16:0),True,NA,0.626057029658969
PCO- 32:0,PC O-32:0,LMGP01020216,PC(O-20:0/12:0),True,NA,0.626057029658969
PCO- 32:0,PC O-32:0,LMGP01020015,PC(O-14:0/18:0),True,NA,0.626057029658969
PCO- 32:1,NA,NA,NA,False,NA,2.59721549730921
PCO- 32:2,NA,NA,NA,False,NA,0.452483952591879
PCO- 34:0,PC O-34:0,LMGP01020033,PC(O-16:0/18:0),True,NA,0.0
PCO- 34:0,PC O-34:0,LMGP01020086,PC(O-18:0/16:0),True,NA,0.0
PCO- 34:0,PC O-34:0,LMGP01020076,PC(O-17:0/17:0),True,NA,0.0
PCO- 34:0,PC O-34:0,LMGP01020218,PC(O-20:0/14:0),True,NA,0.0
PCO- 34:1,PC O-34:1,LMGP01020003,PC(O-16:0/18:1(9Z)),True,NA,2.35914178176683
PCO- 34:1,PC O-34:1,LMGP01020089,PC(O-18:0/16:1(9Z)),True,NA,2.35914178176683
PCO- 34:1,PC O-34:1,LMGP01020261,PC(O-18:1(11Z)/16:0),True,NA,2.35914178176683
PCO- 34:1,PC O-34:1,LMGP01030076,PC(P-20:0/14:0),True,NA,2.35914178176683
PCO- 34:1,PC O-34:1,LMGP01020219,PC(O-20:0/14:1(9Z)),True,NA,2.35914178176683
PCO- 34:1,PC O-34:1,LMGP01020152,PC(O-18:1(9Z)/16:0),True,NA,2.35914178176683
PCO- 34:1,PC O-34:1,LMGP01030052,PC(P-18:0/16:0),True,NA,2.35914178176683
PCO- 34:1,PC O-34:1,LMGP01020256,PC(O-16:1(9Z)/18:0),True,NA,2.35914178176683
PCO- 34:1,PC O-34:1,LMGP01030030,PC(P-16:0/18:0),True,NA,2.35914178176683
PCO- 34:2,PC O-34:2,LMGP01030006,PC(P-16:0/18:1(9Z)),True,NA,1.20420411271599
PCO- 34:2,PC O-34:2,LMGP01030128,PC(P-16:0/18:1(11Z)),True,NA,1.20420411271599
PCO- 34:2,PC O-34:2,LMGP01030053,PC(P-18:0/16:1(9Z)),True,NA,1.20420411271599
PCO- 34:2,PC O-34:2,LMGP01020039,"PC(O-16:0/18:2(9Z,12Z))",True,NA,1.20420411271599
PCO- 34:2,PC O-34:2,LMGP01030144,PC(P-18:1(9Z)/16:0),True,NA,1.20420411271599
PCO- 34:2,PC O-34:2,LMGP01030134,PC(P-18:1(11Z)/16:0),True,NA,1.20420411271599
PCO- 34:2,PC O-34:2,LMGP01030077,PC(P-20:0/14:1(9Z)),True,NA,1.20420411271599
PCO- 34:3,PC O-34:3,LMGP01020042,"PC(O-16:0/18:3(9Z,12Z,15Z))",True,NA,0.19592314264907
PCO- 34:3,PC O-34:3,LMGP01020041,"PC(O-16:0/18:3(6Z,9Z,12Z))",True,NA,0.19592314264907
PCO- 34:3,PC O-34:3,LMGP01030145,PC(P-18:1(9Z)/16:1(9Z)),True,NA,0.19592314264907
PCO- 34:3,PC O-34:3,LMGP01020257,"PC(O-16:1(9Z)/18:2(9Z,12Z))",True,NA,0.19592314264907
PCO- 34:3,PC O-34:3,LMGP01030135,PC(P-18:1(11Z)/16:1(9Z)),True,NA,0.19592314264907
PCO- 34:3,PC O-34:3,LMGP01030008,"PC(P-16:0/18:2(9Z,12Z))",True,NA,0.19592314264907
PCO- 36:0,PC O-36:0,LMGP01020122,PC(O-20:0/16:0),True,NA,0.0
PCO- 36:0,PC O-36:0,LMGP01020091,PC(O-18:0/18:0),True,NA,0.0
PCO- 36:0,PC O-36:0,LMGP01020023,PC(O-14:0/22:0),True,NA,0.0
PCO- 36:0,PC O-36:0,LMGP01020051,PC(O-16:0/20:0),True,NA,0.0
PCO- 36:1,PC O-36:1,LMGP01020187,PC(O-16:0/20:1(11Z)),True,NA,0.173975055499811
PCO- 36:1,PC O-36:1,LMGP01020202,PC(O-18:0/18:1(9Z)),True,NA,0.173975055499811
PCO- 36:1,PC O-36:1,LMGP01030080,PC(P-20:0/16:0),True,NA,0.173975055499811
PCO- 36:1,PC O-36:1,LMGP01020222,PC(O-20:0/16:1(9Z)),True,NA,0.173975055499811
PCO- 36:1,PC O-36:1,LMGP01020052,PC(O-16:0/20:1(9Z)),True,NA,0.173975055499811
PCO- 36:1,PC O-36:1,LMGP01030036,PC(P-16:0/20:0),True,NA,0.173975055499811
PCO- 36:1,PC O-36:1,LMGP01020258,PC(O-16:1(9Z)/20:0),True,NA,0.173975055499811
PCO- 36:1,PC O-36:1,LMGP01030057,PC(P-18:0/18:0),True,NA,0.173975055499811
PCO- 36:3,NA,NA,NA,False,NA,0.320136632609667
PCO- 36:4,NA,NA,NA,False,NA,0.2721366323802
PCO- 36:6,NA,NA,NA,False,NA,0.0
PCO- 38:1,PC O-38:1,LMGP01020099,PC(O-18:0/20:1(9Z)),True,NA,0.0179109591995056
PCO- 38:1,PC O-38:1,LMGP01030042,PC(P-16:0/22:0),True,NA,0.0179109591995056
PCO- 38:1,PC O-38:1,LMGP01030064,PC(P-18:0/20:0),True,NA,0.0179109591995056
PCO- 38:1,PC O-38:1,LMGP01020227,PC(O-20:0/18:1(9Z)),True,NA,0.0179109591995056
PCO- 38:1,PC O-38:1,LMGP01020265,PC(O-18:1(9Z)/20:0),True,NA,0.0179109591995056
PCO- 38:1,PC O-38:1,LMGP01020209,PC(O-18:0/20:1(11Z)),True,NA,0.0179109591995056
PCO- 38:1,PC O-38:1,LMGP01020260,PC(O-16:1(9Z)/22:0),True,NA,0.0179109591995056
PCO- 38:1,PC O-38:1,LMGP01020190,PC(O-16:0/22:1(11Z)),True,NA,0.0179109591995056
PCO- 38:1,PC O-38:1,LMGP01030085,PC(P-20:0/18:0),True,NA,0.0179109591995056
PCO- 38:2,NA,NA,NA,False,NA,0.0696231134257632
PCO- 38:3,NA,NA,NA,False,NA,0.0228113595009516
PCO- 38:4,PC O-38:4,LMGP01020247,"PC(O-18:0/20:4(8Z,11Z,14Z,17Z))",True,NA,0.0407930221553828
PCO- 38:4,PC O-38:4,LMGP01020100,"PC(O-18:0/20:4(5E,8E,11E,14E))",True,NA,0.0407930221553828
PCO- 38:4,PC O-38:4,LMGP01030138,"PC(P-18:1(11Z)/20:2(11Z,14Z))",True,NA,0.0407930221553828
PCO- 38:4,PC O-38:4,LMGP01020192,"PC(O-16:0/22:4(7Z,10Z,13Z,16Z))",True,NA,0.0407930221553828
PCO- 38:4,PC O-38:4,LMGP01030088,"PC(P-20:0/18:3(6Z,9Z,12Z))",True,NA,0.0407930221553828
PCO- 38:4,PC O-38:4,LMGP01020231,"PC(O-20:0/18:4(6Z,9Z,12Z,15Z))",True,NA,0.0407930221553828
PCO- 38:4,PC O-38:4,LMGP01030131,"PC(P-18:0/20:3(5Z,8Z,11Z))",True,NA,0.0407930221553828
PCO- 38:4,PC O-38:4,LMGP01030067,"PC(P-18:0/20:3(8Z,11Z,14Z))",True,NA,0.0407930221553828
PCO- 38:4,PC O-38:4,LMGP01020102,"PC(O-18:0/20:4(5Z,8Z,11Z,14Z))",True,NA,0.0407930221553828
PCO- 38:4,PC O-38:4,LMGP01030089,"PC(P-20:0/18:3(9Z,12Z,15Z))",True,NA,0.0407930221553828
PCO- 38:6,NA,NA,NA,False,NA,0.138494042959106
PCO- 38:7,NA,NA,NA,False,NA,0.0050716192325104
PCO- 40:1,NA,NA,NA,False,NA,0.0004404576703991
PCO- 40:4,NA,NA,NA,False,NA,0.0
PCO- 40:5,PC O-40:5,LMGP01030073,"PC(P-18:0/22:4(7Z,10Z,13Z,16Z))",True,NA,0.0086068836980468
PCO- 40:5,PC O-40:5,LMGP01020239,"PC(O-20:0/20:5(5Z,8Z,11Z,14Z,17Z))",True,NA,0.0086068836980468
PCO- 40:5,PC O-40:5,LMGP01020274,"PC(O-20:1(11Z)/20:4(8Z,11Z,14Z,17Z))",True,NA,0.0086068836980468
PCO- 40:5,PC O-40:5,LMGP01030097,"PC(P-20:0/20:4(5Z,8Z,11Z,14Z))",True,NA,0.0086068836980468
PCO- 40:5,PC O-40:5,LMGP01020107,"PC(O-18:0/22:5(4Z,7Z,10Z,13Z,16Z))",True,NA,0.0086068836980468
PCO- 40:5,PC O-40:5,LMGP01020109,"PC(O-18:0/22:5(7Z,10Z,13Z,16Z,19Z))",True,NA,0.0086068836980468
PCO- 40:6,PC O-40:6,LMGP01020110,"PC(O-18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",True,NA,0.0468614305750957
PCO- 40:6,PC O-40:6,LMGP01030098,"PC(P-20:0/20:5(5Z,8Z,11Z,14Z,17Z))",True,NA,0.0468614305750957
PCO- 40:8,PC O-40:8,LMGP01080004,NA,True,NA,0.0049121732933516
PCO- 42:1,NA,NA,NA,False,NA,0.0
PCO- 42:5,NA,NA,NA,False,NA,0.0
PCO- 42:6,NA,NA,NA,False,NA,0.0001230132132905
PCO- 42:7,NA,NA,NA,False,NA,0.0
PCO- 44:3,NA,NA,NA,False,NA,0.00056016410443
PCO- 44:4,NA,NA,NA,False,NA,0.0001694310391084
PE 30:0,PE 30:0,LMGP02011261,PE(12:0/18:0),False,NA,0.0004283808442651
PE 30:0,PE 30:0,LMGP02011274,PE(14:0(13Me)/14:0(13Me)),False,NA,0.0004283808442651
PE 30:0,PE 30:0,LMGP02010297,PE(16:0/14:0),False,NA,0.0004283808442651
PE 30:0,PE 30:0,LMGP02010106,PE(15:0/15:0),False,NA,0.0004283808442651
PE 30:0,PE 30:0,LMGP02011277,PE(14:0(12Me[S])/14:0(13Me)),False,NA,0.0004283808442651
PE 30:0,PE 30:0,LMGP02010302,PE(14:0/16:0),False,NA,0.0004283808442651
PE 30:0,PE 30:0,LMGP02011215,PE(17:0/13:0),False,NA,0.0004283808442651
